date;discharge
2023-05-27 01:00:00;0.004232570236439496
2023-05-27 02:00:00;0.004177493741307368
2023-05-27 03:00:00;0.0041912628650904
2023-05-27 04:00:00;0.004181624478442278
2023-05-27 05:00:00;0.004200901251738522
2023-05-27 06:00:00;0.00421742420027816
2023-05-27 07:00:00;0.004200901251738522
2023-05-27 08:00:00;0.004227062586926283
2023-05-27 09:00:00;0.00426010848400556
2023-05-27 10:00:00;0.004272500695410289
2023-05-27 11:00:00;0.004337215577190539
2023-05-27 12:00:00;0.004378522948539635
2023-05-27 13:00:00;0.004408815020862306
2023-05-27 14:00:00;0.004400553546592486
2023-05-27 15:00:00;0.0044363532684283695
2023-05-27 16:00:00;0.0043881613351877576
2023-05-27 17:00:00;0.004392292072322667
2023-05-27 18:00:00;0.004350984700973571
2023-05-27 19:00:00;0.004233947148817798
2023-05-27 20:00:00;0.00422568567454798
2023-05-27 21:00:00;0.0041871321279554905
2023-05-27 22:00:00;0.004198147426981916
2023-05-27 23:00:00;0.004163724617524336
2023-05-28 00:00:00;0.004222931849791374
2023-05-28 01:00:00;0.004266993045897076
2023-05-28 02:00:00;0.004213293463143251
2023-05-28 03:00:00;0.0042683699582753785
2023-05-28 04:00:00;0.004243585535465922
2023-05-28 05:00:00;0.0042697468706536824
2023-05-28 06:00:00;0.004244962447844225
2023-05-28 07:00:00;0.004232570236439496
2023-05-28 08:00:00;0.004293154381084837
2023-05-28 09:00:00;0.004233947148817798
2023-05-28 10:00:00;0.004290400556328231
2023-05-28 11:00:00;0.00429866203059805
2023-05-28 12:00:00;0.0043688845618915124
2023-05-28 13:00:00;0.0042683699582753785
2023-05-28 14:00:00;0.004261485396383863
2023-05-28 15:00:00;0.004249093184979134
2023-05-28 16:00:00;0.004220178025034767
2023-05-28 17:00:00;0.004177493741307368
2023-05-28 18:00:00;0.004138940194714879
2023-05-28 19:00:00;0.004063210013908203
2023-05-28 20:00:00;0.004005379694019468
2023-05-28 21:00:00;0.00402327955493741
2023-05-28 22:00:00;0.0040535716272600796
2023-05-28 23:00:00;0.00405770236439499
2023-05-29 00:00:00;0.004089371349095964
2023-05-29 01:00:00;0.004125171070931847
2023-05-29 02:00:00;0.00404944089012517
2023-05-29 03:00:00;0.00405770236439499
2023-05-29 04:00:00;0.004065963838664808
2023-05-29 05:00:00;0.004013641168289287
2023-05-29 06:00:00;0.004008133518776075
2023-05-29 07:00:00;0.004016394993045893
2023-05-29 08:00:00;0.004094878998609176
2023-05-29 09:00:00;0.004093502086230873
2023-05-29 10:00:00;0.0042215549374130705
2023-05-29 11:00:00;0.004214670375521555
2023-05-29 12:00:00;0.00418300139082058
2023-05-29 13:00:00;0.00429453129346314
2023-05-29 14:00:00;0.004317938803894294
2023-05-29 15:00:00;0.004306923504867869
2023-05-29 16:00:00;0.00429453129346314
2023-05-29 17:00:00;0.00422981641168289
2023-05-29 18:00:00;0.004199524339360219
2023-05-29 19:00:00;0.004163724617524336
2023-05-29 20:00:00;0.00416097079276773
2023-05-29 21:00:00;0.004107271210013905
2023-05-29 22:00:00;0.004127924895688453
2023-05-29 23:00:00;0.0041017635605006915
2023-05-30 00:00:00;0.004114155771905421
2023-05-30 01:00:00;0.004207785813630039
2023-05-30 02:00:00;0.004094878998609176
2023-05-30 03:00:00;0.004111401947148815
2023-05-30 04:00:00;0.004097632823365782
2023-05-30 05:00:00;0.004028787204450623
2023-05-30 06:00:00;0.004064586926286505
2023-05-30 07:00:00;0.004046687065368564
2023-05-30 08:00:00;0.004099009735744085
2023-05-30 09:00:00;0.004125171070931847
